 -99.90 -99.90 20171003 09 20171003 09 0.10E+01   201  3  3 1.00 1.00 -179.0    0.0 360  89 "CORRELATION MAP"
 51.00    25.00   19  0.8273722E+00   0.1206312E-01   0.1954116E-03
 52.00    25.00   19  0.7500002E+00   0.4398227E+00   0.2500000E-03
 48.00    16.00   20  0.2088399E-05   0.5179717E-07   0.4995818E-03
 49.00    16.00   20  0.2377000E-03   0.1783705E-05   0.4954311E-03
 50.00    16.00   20  0.8431116E-02   0.1449700E-02   0.4693900E-03
 47.00    17.00   20  0.2000092E-07   0.6428838E-08   0.4999592E-03
 48.00    17.00   20  0.1717256E-01   0.6986668E-05   0.4539108E-03
 49.00    17.00   20  0.9976758E+00   0.1186785E-03  -0.1273910E-04
 50.00    17.00   20  0.7636325E+00   0.6181447E-03   0.2408276E-03
 51.00    17.00   20  0.7500001E+00   0.2062243E+01   0.2500000E-03
 47.00    18.00   20  0.1240393E-06   0.1794904E-07   0.4998983E-03
 48.00    18.00   20  0.1568179E-01   0.8235024E-05   0.4562938E-03
 49.00    18.00   20  0.9977177E+00   0.8780941E-04   0.1491650E-04
 50.00    18.00   20  0.7592657E+00   0.1122829E-03   0.2437842E-03
 51.00    18.00   20  0.7500000E+00   0.3553186E-02   0.2500000E-03
 52.00    18.00   20  0.7500002E+00   0.5471222E+02   0.2500000E-03
